Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           FlowReader::FlowReader(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [175]
[178]    0.0    0.00    0.00       1         FlowGenerator::FlowGenerator(unsigned int, Topology*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [178]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[179]    0.0    0.00    0.00       1         GlobalArbiter::GlobalArbiter(unsigned int, double, unsigned int) [179]
                0.00    0.00    5000/11000       void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::emplace_back<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&&) [74]
                0.00    0.00    1200/5280        void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_realloc_insert<std::vector<bool, std::allocator<bool> > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, std::vector<bool, std::allocator<bool> >&&) [75]
                0.00    0.00      50/50          void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::emplace_back<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >&&) [117]
                0.00    0.00      16/96          void std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > >::_M_realloc_insert<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >*, std::vector<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >, std::allocator<std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > > >, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&) [114]
                0.00    0.00      12/12          void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >, std::vector<unsigned int, std::allocator<unsigned int> >&&) [126]
                0.00    0.00       1/131         Host::Host(unsigned int, double, unsigned int, unsigned int) [92]
                0.00    0.00       1/1062        Factory::get_queue(unsigned int, double, unsigned int, unsigned int, double, int) [80]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[180]    0.0    0.00    0.00       1         PermutationTM::make_flows() [180]
-----------------------------------------------
                0.00    0.00       1/1           Factory::get_flow(unsigned int, double, unsigned int, Host*, Host*, unsigned int, double) [192]
[181]    0.0    0.00    0.00       1         CapabilityFlow::CapabilityFlow(unsigned int, double, unsigned int, Host*, Host*) [181]
                0.00    0.00       1/1           FountainFlow::FountainFlow(unsigned int, double, unsigned int, Host*, Host*) [176]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[182]    0.0    0.00    0.00       1         FlowArrivalEvent::FlowArrivalEvent(double, Flow*) [182]
-----------------------------------------------
                0.00    0.00       1/1           run_scenario() [2]
[183]    0.0    0.00    0.00       1         FlowArrivalEvent::~FlowArrivalEvent() [183]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleHost::host_send_rts(Flow*) [31]
[184]    0.0    0.00    0.00       1         HeirScheduleRTSPkt::HeirScheduleRTSPkt(double, Host*, Host*, std::vector<rts, std::allocator<rts> >) [184]
                0.00    0.00       1/1           std::vector<rts, std::allocator<rts> >::operator=(std::vector<rts, std::allocator<rts> > const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           LocalArbiter::receive_rts(Packet*) [177]
[185]    0.0    0.00    0.00       1         HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [185]
                0.00    0.00       1/914         std::_Rb_tree<Flow*, std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > >, std::_Select1st<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > >, std::less<Flow*>, std::allocator<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > > >::_M_erase(std::_Rb_tree_node<std::pair<Flow* const, std::vector<unsigned int, std::allocator<unsigned int> > > >*) [81]
                0.00    0.00       1/457         Packet::~Packet() [87]
                0.00    0.00       1/1           HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [186]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [185]
[186]    0.0    0.00    0.00       1         HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [186]
                0.00    0.00       1/1           std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, unsigned int> >*) [201]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[187]    0.0    0.00    0.00       1         GlobalControlSwitch::GlobalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [187]
                0.00    0.00       6/1062        Factory::get_queue(unsigned int, double, unsigned int, unsigned int, double, int) [80]
                0.00    0.00       5/785         void std::vector<Queue*, std::allocator<Queue*> >::emplace_back<Queue*>(Queue*&&) [84]
                0.00    0.00       4/629         void std::vector<Queue*, std::allocator<Queue*> >::_M_realloc_insert<Queue*>(__gnu_cxx::__normal_iterator<Queue**, std::vector<Queue*, std::allocator<Queue*> > >, Queue*&&) [85]
                0.00    0.00       1/232         Node::Node(unsigned int, unsigned int) [91]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[188]    0.0    0.00    0.00       1         HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
                0.00    0.00    1062/1062        Queue::set_src_dst(Node*, Node*) [78]
                0.00    0.00     250/62778       std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&) [57]
                0.00    0.00     250/62778       std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&) [56]
                0.00    0.00     125/125         HeirScheduleHost::HeirScheduleHost(unsigned int, double, double, unsigned int) [101]
                0.00    0.00      25/25          ToRSwitch::ToRSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [122]
                0.00    0.00      25/25          AggSwitch::AggSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [121]
                0.00    0.00      25/25          CoreSwitch::CoreSwitch(unsigned int, unsigned int, double, unsigned int) [119]
                0.00    0.00      25/25          LocalControlSwitch::LocalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [120]
                0.00    0.00      22/22          std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int&&) [123]
                0.00    0.00       8/8           void std::vector<HeirScheduleHost*, std::allocator<HeirScheduleHost*> >::_M_realloc_insert<HeirScheduleHost*>(__gnu_cxx::__normal_iterator<HeirScheduleHost**, std::vector<HeirScheduleHost*, std::allocator<HeirScheduleHost*> > >, HeirScheduleHost*&&) [128]
                0.00    0.00       6/6           void std::vector<ToRSwitch*, std::allocator<ToRSwitch*> >::_M_realloc_insert<ToRSwitch*>(__gnu_cxx::__normal_iterator<ToRSwitch**, std::vector<ToRSwitch*, std::allocator<ToRSwitch*> > >, ToRSwitch*&&) [133]
                0.00    0.00       6/6           void std::vector<AggSwitch*, std::allocator<AggSwitch*> >::_M_realloc_insert<AggSwitch*>(__gnu_cxx::__normal_iterator<AggSwitch**, std::vector<AggSwitch*, std::allocator<AggSwitch*> > >, AggSwitch*&&) [132]
                0.00    0.00       6/6           void std::vector<CoreSwitch*, std::allocator<CoreSwitch*> >::_M_realloc_insert<CoreSwitch*>(__gnu_cxx::__normal_iterator<CoreSwitch**, std::vector<CoreSwitch*, std::allocator<CoreSwitch*> > >, CoreSwitch*&&) [130]
                0.00    0.00       6/6           void std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> >::_M_realloc_insert<LocalControlSwitch*>(__gnu_cxx::__normal_iterator<LocalControlSwitch**, std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> > >, LocalControlSwitch*&&) [131]
                0.00    0.00       6/60          BigSwitchTopology::get_next_hop(Packet*, Queue*) [115]
                0.00    0.00       5/5           LocalArbiter::LocalArbiter(unsigned int, double, unsigned int, unsigned int) [136]
                0.00    0.00       4/4           void std::vector<LocalArbiter*, std::allocator<LocalArbiter*> >::_M_realloc_insert<LocalArbiter*>(__gnu_cxx::__normal_iterator<LocalArbiter**, std::vector<LocalArbiter*, std::allocator<LocalArbiter*> > >, LocalArbiter*&&) [142]
                0.00    0.00       1/1           GlobalArbiter::GlobalArbiter(unsigned int, double, unsigned int) [179]
                0.00    0.00       1/1           GlobalControlSwitch::GlobalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [187]
                0.00    0.00       1/1           void std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> >::_M_realloc_insert<GlobalControlSwitch*>(__gnu_cxx::__normal_iterator<GlobalControlSwitch**, std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> > >, GlobalControlSwitch*&&) [197]
-----------------------------------------------
                0.00    0.00       1/1           FountainFlow::FountainFlow(unsigned int, double, unsigned int, Host*, Host*) [176]
[189]    0.0    0.00    0.00       1         Flow::Flow(unsigned int, double, unsigned int, Host*, Host*) [189]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[190]    0.0    0.00    0.00       1         Stats::input_data(int) [190]
                0.00    0.00       1/5           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[191]    0.0    0.00    0.00       1         Stats::operator+=(int const&) [191]
-----------------------------------------------
                0.00    0.00       1/1           FlowReader::make_flows() [174]
[192]    0.0    0.00    0.00       1         Factory::get_flow(unsigned int, double, unsigned int, Host*, Host*, unsigned int, double) [192]
                0.00    0.00       1/1           CapabilityFlow::CapabilityFlow(unsigned int, double, unsigned int, Host*, Host*) [181]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[193]    0.0    0.00    0.00       1         std::_Deque_base<Flow*, std::allocator<Flow*> >::_M_initialize_map(unsigned long) [193]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[194]    0.0    0.00    0.00       1         std::_Deque_base<Flow*, std::allocator<Flow*> >::~_Deque_base() [194]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleHost::host_send_rts(Flow*) [31]
[195]    0.0    0.00    0.00       1         void std::vector<rts, std::allocator<rts> >::_M_realloc_insert<rts const&>(__gnu_cxx::__normal_iterator<rts*, std::vector<rts, std::allocator<rts> > >, rts const&) [195]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleRTSPkt::HeirScheduleRTSPkt(double, Host*, Host*, std::vector<rts, std::allocator<rts> >) [184]
[196]    0.0    0.00    0.00       1         std::vector<rts, std::allocator<rts> >::operator=(std::vector<rts, std::allocator<rts> > const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleTopology::HeirScheduleTopology(unsigned int, double, double, unsigned int) [188]
[197]    0.0    0.00    0.00       1         void std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> >::_M_realloc_insert<GlobalControlSwitch*>(__gnu_cxx::__normal_iterator<GlobalControlSwitch**, std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> > >, GlobalControlSwitch*&&) [197]
-----------------------------------------------
                0.00    0.00       1/1           GlobalArbiter::receive(Packet*) [28]
[198]    0.0    0.00    0.00       1         void std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> >::_M_realloc_insert<HeirScheduleCoreRequestPkt* const&>(__gnu_cxx::__normal_iterator<HeirScheduleCoreRequestPkt**, std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> > >, HeirScheduleCoreRequestPkt* const&) [198]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleHost::receive_data_packet(Packet*) [3]
[199]    0.0    0.00    0.00       1         std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::erase(Flow* const&) [199]
                0.00    0.00       1/31265       std::_Rb_tree<Flow*, Flow*, std::_Identity<Flow*>, std::less<Flow*>, std::allocator<Flow*> >::_M_erase(std::_Rb_tree_node<Flow*>*) [62]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<unsigned int const, unsigned int> > std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned int const, unsigned int> >, std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&) [13]
[200]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_unique_pos(unsigned int const&) [200]
-----------------------------------------------
                0.00    0.00       1/1           HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [186]
[201]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned int const, unsigned int> >*) [201]
-----------------------------------------------
                0.00    0.00       1/1           run_experiment(int, char**, unsigned int) [1]
[202]    0.0    0.00    0.00       1         void std::__introsort_loop<std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator> >(std::_Deque_iterator<Flow*, Flow*&, Flow**>, std::_Deque_iterator<Flow*, Flow*&, Flow**>, long, __gnu_cxx::__ops::_Iter_comp_iter<run_experiment(int, char**, unsigned int)::FlowComparator>) [202]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [146] _GLOBAL__sub_I__Z13validate_flowP4Flow (experiment.cpp) [3] HeirScheduleHost::receive_data_packet(Packet*) [72] std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
 [147] _GLOBAL__sub_I__ZN10DctcpQueueC2Ejdji (dctcpQueue.cpp) [99] HeirScheduleHost::receive_sync_message(Packet*) [73] std::_Hashtable<LocalArbiter*, std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*>, std::allocator<std::pair<LocalArbiter* const, HeirScheduleCoreSCHDPkt*> >, std::__detail::_Select1st, std::equal_to<LocalArbiter*>, std::hash<LocalArbiter*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable()
 [148] _GLOBAL__sub_I__ZN12FastpassFlowC2EjdjP4HostS1_ (fastpassflow.cpp) [9] HeirScheduleHost::receive_schd_and_send_data(Packet*) [143] std::_Hashtable<unsigned int, std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
 [149] _GLOBAL__sub_I__ZN12FountainFlowC2EjdjP4HostS1_ (fountainflow.cpp) [100] HeirScheduleHost::receive_delay_response_message(Packet*) [141] std::_Hashtable<unsigned int, std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > >, std::allocator<std::pair<unsigned int const, std::unordered_map<unsigned int, unsigned int, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > > > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
 [150] _GLOBAL__sub_I__ZN12IdealArbiterC2Ev (ideal.cpp) [61] HeirScheduleHost::receive(Packet*) [116] std::_Hashtable<unsigned int, std::pair<unsigned int const, unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&)
 [151] _GLOBAL__sub_I__ZN12PFabricQueueC2Ejdji (pfabricqueue.cpp) [101] HeirScheduleHost::HeirScheduleHost(unsigned int, double, double, unsigned int) [193] std::_Deque_base<Flow*, std::allocator<Flow*> >::_M_initialize_map(unsigned long)
 [152] _GLOBAL__sub_I__ZN13FlowGeneratorC2EjP8TopologyNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE (flow_generator.cpp) [24] RetxTimeoutEvent::RetxTimeoutEvent(double, Flow*) [194] std::_Deque_base<Flow*, std::allocator<Flow*> >::~_Deque_base()
 [153] _GLOBAL__sub_I__ZN14FlowComparatorclEP4FlowS1_ (node.cpp) [115] BigSwitchTopology::get_next_hop(Packet*, Queue*) [47] std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> >::~set()
 [154] _GLOBAL__sub_I__ZN17FastpassAggSwitchC2Ejjdjdj (fastpassTopology.cpp) [19] HeirScheduleIPRPkt::HeirScheduleIPRPkt(double, Host*, Host*) [76] void std::deque<Packet*, std::allocator<Packet*> >::_M_push_back_aux<Packet* const&>(Packet* const&)
 [155] _GLOBAL__sub_I__ZN19HostProcessingEventC2EdP14SchedulingHost (schedulinghost.cpp) [184] HeirScheduleRTSPkt::HeirScheduleRTSPkt(double, Host*, Host*, std::vector<rts, std::allocator<rts> >) [195] void std::vector<rts, std::allocator<rts> >::_M_realloc_insert<rts const&>(__gnu_cxx::__normal_iterator<rts*, std::vector<rts, std::allocator<rts> > >, rts const&)
 [156] _GLOBAL__sub_I__ZN20CapabilityComparatorclEP10CapabilityS1_ (capabilityflow.cpp) [185] HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [196] std::vector<rts, std::allocator<rts> >::operator=(std::vector<rts, std::allocator<rts> > const&)
 [157] _GLOBAL__sub_I__ZN21UniformRandomVariableC2Ev (random_variable.cpp) [186] HeirScheduleRTSPkt::~HeirScheduleRTSPkt() [130] void std::vector<CoreSwitch*, std::allocator<CoreSwitch*> >::_M_realloc_insert<CoreSwitch*>(__gnu_cxx::__normal_iterator<CoreSwitch**, std::vector<CoreSwitch*, std::allocator<CoreSwitch*> > >, CoreSwitch*&&)
 [158] _GLOBAL__sub_I__ZN22FastpassFlowComparatorclEP12FastpassFlowS1_ (fastpasshost.cpp) [120] LocalControlSwitch::LocalControlSwitch(unsigned int, unsigned int, double, unsigned int, double, unsigned int) [142] void std::vector<LocalArbiter*, std::allocator<LocalArbiter*> >::_M_realloc_insert<LocalArbiter*>(__gnu_cxx::__normal_iterator<LocalArbiter**, std::vector<LocalArbiter*, std::allocator<LocalArbiter*> > >, LocalArbiter*&&)
 [159] _GLOBAL__sub_I__ZN22MagicHostScheduleEventC2EdP9MagicHost (magichost.cpp) [22] PacketArrivalEvent::process_event() [128] void std::vector<HeirScheduleHost*, std::allocator<HeirScheduleHost*> >::_M_realloc_insert<HeirScheduleHost*>(__gnu_cxx::__normal_iterator<HeirScheduleHost**, std::vector<HeirScheduleHost*, std::allocator<HeirScheduleHost*> > >, HeirScheduleHost*&&)
 [160] _GLOBAL__sub_I__ZN25CapabilityProcessingEventC2EdP14CapabilityHostb (capabilityhost.cpp) [59] PacketArrivalEvent::~PacketArrivalEvent() [131] void std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> >::_M_realloc_insert<LocalControlSwitch*>(__gnu_cxx::__normal_iterator<LocalControlSwitch**, std::vector<LocalControlSwitch*, std::allocator<LocalControlSwitch*> > >, LocalControlSwitch*&&)
 [161] _GLOBAL__sub_I__ZN4FlowC2EjdjP4HostS1_ (flow.cpp) [8] PacketQueuingEvent::process_event() [197] void std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> >::_M_realloc_insert<GlobalControlSwitch*>(__gnu_cxx::__normal_iterator<GlobalControlSwitch**, std::vector<GlobalControlSwitch*, std::allocator<GlobalControlSwitch*> > >, GlobalControlSwitch*&&)
 [162] _GLOBAL__sub_I__ZN5Event14instance_countE (event.cpp) [60] PacketQueuingEvent::PacketQueuingEvent(double, Packet*, Queue*) [198] void std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> >::_M_realloc_insert<HeirScheduleCoreRequestPkt* const&>(__gnu_cxx::__normal_iterator<HeirScheduleCoreRequestPkt**, std::vector<HeirScheduleCoreRequestPkt*, std::allocator<HeirScheduleCoreRequestPkt*> > >, HeirScheduleCoreRequestPkt* const&)
 [163] _GLOBAL__sub_I__ZN5Queue14instance_countE (queue.cpp) [45] PacketQueuingEvent::~PacketQueuingEvent() [44] std::vector<ipr*, std::allocator<ipr*> >::operator=(std::vector<ipr*, std::allocator<ipr*> > const&)
 [164] _GLOBAL__sub_I__ZN6Packet14instance_countE (packet.cpp) [49] AllocateUplinkEvent::process_event() [64] void std::vector<Flow*, std::allocator<Flow*> >::_M_realloc_insert<Flow* const&>(__gnu_cxx::__normal_iterator<Flow**, std::vector<Flow*, std::allocator<Flow*> > >, Flow* const&)
 [165] _GLOBAL__sub_I__ZN7TCPFlowC2EjdjP4HostS1_ (tcpflow.cpp) [23] AllocateUplinkEvent::AllocateUplinkEvent(double, LocalArbiter*) [63] std::vector<Flow*, std::allocator<Flow*> >::operator=(std::vector<Flow*, std::allocator<Flow*> > const&)
 [166] _GLOBAL__sub_I__ZN8TopologyC2Ev (topology.cpp) [55] AllocateUplinkEvent::~AllocateUplinkEvent() [127] void std::vector<Event*, std::allocator<Event*> >::_M_realloc_insert<Event* const&>(__gnu_cxx::__normal_iterator<Event**, std::vector<Event*, std::allocator<Event*> > >, Event* const&)
